t,YawBrTAyp,YawBrTAxp,HSShftTq
2.3199999999999945,0.26725746459874544,-0.16231962103930878,19565.724094998466
2.3299999999999943,0.26635326621021915,-0.1618020783789742,19940.633315901283
2.339999999999994,0.2655386870272415,-0.16186138664230765,20325.753203999215
2.349999999999994,0.2645669480242678,-0.16151101659807668,20706.45253395513
2.3599999999999937,0.2636822771607717,-0.1609572076030952,21068.554413288177
2.3699999999999934,0.26249788509239164,-0.1609313556532814,21398.86081184181
2.3799999999999932,0.261416140421944,-0.1605020357810924,21685.631297798784
2.389999999999993,0.2602372589929574,-0.16012477535448003,21918.996242310324
2.399999999999993,0.2590005043386078,-0.1597031040332161,22091.292384008113
2.4099999999999926,0.25770663984771486,-0.15923208799423802,22197.307799249775
2.4199999999999924,0.2563562473537408,-0.15870622450009925,22234.43031351914
2.429999999999992,0.25494974359237316,-0.15812267302967378,22202.694755052707
2.439999999999992,0.2534874239514671,-0.15747927490186836,22104.729702281278
2.4499999999999917,0.251970255236131,-0.15677485180056575,21945.607334826673
2.4599999999999915,0.25039806310855095,-0.1560080457717859,21732.6044760586
2.4699999999999913,0.24877176494262937,-0.15517986817179405,21474.88509603858
2.479999999999991,0.24709210997095887,-0.15429159494517786,21183.11792194214
2.489999999999991,0.2453591727091426,-0.15334636157025036,20869.044813312154
2.4999999999999907,0.2435733167208806,-0.1523460882760269,20545.017621310057
2.5099999999999905,0.24173568232334933,-0.15129759165958595,20223.520426899155
2.5199999999999902,0.23984624434906004,-0.15020378484324384,19916.69682058241
2.52999999999999,0.23790558701194695,-0.14907023050051355,19635.899090061146
2.53999999999999,0.23591407856640412,-0.14790210050201205,19391.27592618319
2.5499999999999896,0.23387204183336552,-0.14670461693885922,19191.413834775158
2.5599999999999894,0.23177994648557915,-0.14548284234673237,19043.044325159633
2.569999999999989,0.22963820212074296,-0.1442418483310384,18950.826426779473
2.579999999999989,0.22744739339464826,-0.14298525414766267,18917.21247878199
2.5899999999999888,0.22520789341311015,-0.14171687669113078,18942.398470884807
2.5999999999999885,0.2229195464557016,-0.14043930820004655,19024.361517978217
2.6099999999999883,0.22058336790324892,-0.13915414269161305,19158.979109752567
2.619999999999988,0.21819841576662644,-0.13786285515323762,19340.22628915401
2.629999999999988,0.2157653492719324,-0.13656533844122984,19560.439478561802
2.6399999999999877,0.2132849176484245,-0.1352605933254115,19810.63787047276
