t,P_e_sys_pu,P_ref_sys_pu,P_uic_bus_sys_pu,Q_uic_bus_sys_pu,omega_e_pu,omega_grid_pu,f_grid_hz,V_WTG1_LV_pu,angle_WTG1_LV_deg,V_uic_internal_pu,I_uic_pu,I_uic_angle_deg,P_sync_generators_total_sys_pu,Q_sync_generators_total_sys_pu,fmu_RotSpeed,fmu_GenSpeed,fmu_GenTq,fmu_BldPitch1,fmu_Wind1VelX,fmu_YawBrTAxp,fmu_HSShftTq,load_step_scale,torque_mod_factor,elecpwr_mod_factor
34.89000000000163,0.06526031135041498,0.06799069997089285,0.06526031135041498,0.024126857684160345,0.6565314942889671,0.9998614086198511,49.99307043099255,1.0512371365130275,-66.27754416063385,1.0631658046423422,0.3309310037649598,-86.5669905780118,0.4108274774976785,-7.183539209010617e-05,5.689123328686503,4.47194132804133,11891.936,0.0,8.0,0.0,4636.633726599796,1.0,1.0,1.0
34.900000000001626,0.06646605226240457,0.06888612189441362,0.06646605226240457,0.024358958783663967,0.6590710813140509,0.9998620605828535,49.993103029142674,1.051166706563217,-66.25816196011536,1.0632234880237774,0.3367167526011719,-86.38540185389147,0.4092951976770434,-0.00015700891584063438,5.690666461054437,4.135003309944742,12048.841,0.0,8.0,0.0,5778.201419234773,1.0,1.0,1.0
34.910000000001624,0.06764703435544205,0.06875418544097406,0.06764703435544205,0.02459245082031379,0.6645697460007369,0.9998640706811005,49.99320353405503,1.0509550227462945,-66.2458048457137,1.0631423168996046,0.34244347368301853,-86.22407067460688,0.40765449121749725,-0.00024793069009760205,5.691869593394874,3.8524281751205285,12026.203,0.0,8.0,0.0,7127.288546314516,1.0,1.0,1.0
34.92000000000162,0.06852797973550472,0.06862146756778463,0.06852797973550472,0.024806440007815404,0.6729156991669496,0.9998673857322051,49.99336928661025,1.050624220211648,-66.25392805283705,1.0629302283304218,0.3468397606119447,-86.1536749795658,0.40623046864643136,-0.0003584171963812305,5.692682130835598,3.634588169285885,12003.564,0.0,8.0,0.0,8636.156318883703,1.0,1.0,1.0
34.93000000000162,0.06912806181296871,0.06848802617936571,0.06912806181296871,0.024969625907093073,0.6840084605356603,0.9998717995038521,49.993589975192606,1.0502127035504636,-66.27601393574153,1.0626103870070684,0.3499265593584612,-86.13615151734469,0.40506790425743366,-0.0004553955541275814,5.693072576698813,3.501818289725848,11980.918,0.0,8.0,0.0,10242.47582385499,1.0,1.0,1.0
34.94000000000162,0.06946905296790894,0.06835405669672415,0.06946905296790894,0.02505445241110755,0.6975929740201278,0.9998770641325834,49.99385320662917,1.0497707141784898,-66.30604442930982,1.0622194716744175,0.351738716429518,-86.13820337463316,0.4042169338168095,-0.0005083521340983332,5.6930199067759055,3.447159042507515,11958.279,0.0,8.0,0.0,11888.36803510542,1.0,1.0,1.0
34.950000000001616,0.06957859102439569,0.06821954047148873,0.06957859102439569,0.025045014980755703,0.7132694181384719,0.9998828935834347,49.99414467917174,1.049352563158724,-66.33869915641576,1.0618038212891,0.35235466728785625,-86.13518599625876,0.4037149469211987,-0.0004969991203041396,5.6925218312041705,3.4790386488213105,11935.62,0.0,8.0,0.0,13509.89887798488,1.0,1.0,1.0
34.960000000001614,0.06948998876079873,0.06717224051572467,0.06948998876079873,0.02494032796424566,0.7305081472235336,0.9998889792655147,49.99444896327574,1.0490086231479117,-66.36951709603262,1.0614131069559236,0.3519039947065349,-86.11285048722809,0.4035761344412093,-0.0004148034439537332,5.6915951772226085,3.5946790679071645,11753.298,0.0,8.0,0.0,15045.441963391195,1.0,1.0,1.0
34.97000000000161,0.06903033723986822,0.06612457393392018,0.06903033723986822,0.02476287404039573,0.7488012785849549,0.9998949196395341,49.994745981976706,1.0487784302693794,-66.40883837301087,1.0610944828406677,0.3496329040871867,-86.14299290907546,0.40399601620074915,-0.00030509998493268714,5.690270476997034,3.789534434004257,11570.907000000001,0.0,8.0,0.0,16436.801686453506,1.0,1.0,1.0
34.98000000000161,0.06829146460165425,0.06507749711272473,0.06829146460165425,0.0245366621658906,0.767640960603936,0.9999002754291836,49.99501377145918,1.0486864692996385,-66.45113690751485,1.0608850167385309,0.34598347970397253,-86.21415721382766,0.40488125528715774,-0.00017824287120039167,5.688598925550377,4.066466532131194,11388.585000000001,0.0,8.0,0.0,17623.86540864431,1.0,1.0,1.0
